,X.,Date_Time,Temp,Batt..V..,Coupler.Detached..,Coupler.Attached..,Stopped..,End.Of.File..,Date,Time
c..12.11.2011....09.49..,4708,12/11/2011 09:49,3.354,3.6,,,,,11/12/2011,949
c..12.11.2011....10.19..,4709,12/11/2011 10:19,3.433,3.6,,,,,11/12/2011,1019
c..12.11.2011....10.49..,4710,12/11/2011 10:49,3.512,3.6,,,,,11/12/2011,1049
c..12.11.2011....11.19..,4711,12/11/2011 11:19,3.617,3.6,,,,,11/12/2011,1119
c..12.11.2011....11.49..,4712,12/11/2011 11:49,3.749,3.6,,,,,11/12/2011,1149
c..12.11.2011....12.19..,4713,12/11/2011 12:19,3.854,3.6,,,,,11/12/2011,1219
c..12.11.2011....12.49..,4714,12/11/2011 12:49,3.906,3.6,,,,,11/12/2011,1249
c..12.11.2011....13.19..,4715,12/11/2011 13:19,3.958,3.6,,,,,11/12/2011,1319
c..12.11.2011....13.49..,4716,12/11/2011 13:49,3.932,3.6,,,,,11/12/2011,1349
c..12.11.2011....14.19..,4717,12/11/2011 14:19,3.906,3.6,,,,,11/12/2011,1419
c..12.11.2011....14.49..,4718,12/11/2011 14:49,3.827,3.6,,,,,11/12/2011,1449
c..12.11.2011....15.19..,4719,12/11/2011 15:19,3.775,3.6,,,,,11/12/2011,1519
c..12.11.2011....15.49..,4720,12/11/2011 15:49,3.696,3.6,,,,,11/12/2011,1549
c..12.11.2011....16.19..,4721,12/11/2011 16:19,3.67,3.6,,,,,11/12/2011,1619
c..12.11.2011....16.49..,4722,12/11/2011 16:49,3.643,3.6,,,,,11/12/2011,1649
c..12.11.2011....17.19..,4723,12/11/2011 17:19,3.643,3.6,,,,,11/12/2011,1719
c..12.11.2011....17.49..,4724,12/11/2011 17:49,3.617,3.6,,,,,11/12/2011,1749
c..12.11.2011....18.19..,4725,12/11/2011 18:19,3.617,3.57,,,,,11/12/2011,1819
c..12.11.2011....18.49..,4726,12/11/2011 18:49,3.591,3.6,,,,,11/12/2011,1849
c..12.11.2011....19.19..,4727,12/11/2011 19:19,3.591,3.6,,,,,11/12/2011,1919
c..12.11.2011....19.49..,4728,12/11/2011 19:49,3.591,3.6,,,,,11/12/2011,1949
c..12.11.2011....20.19..,4729,12/11/2011 20:19,3.538,3.6,,,,,11/12/2011,2019
c..12.11.2011....20.49..,4730,12/11/2011 20:49,3.538,3.6,,,,,11/12/2011,2049
c..12.11.2011....21.19..,4731,12/11/2011 21:19,3.485,3.6,,,,,11/12/2011,2119
c..12.11.2011....21.49..,4732,12/11/2011 21:49,3.433,3.6,,,,,11/12/2011,2149
c..12.11.2011....22.19..,4733,12/11/2011 22:19,3.512,3.6,,,,,11/12/2011,2219
c..12.11.2011....22.49..,4734,12/11/2011 22:49,3.512,3.6,,,,,11/12/2011,2249
c..12.11.2011....23.19..,4735,12/11/2011 23:19,3.459,3.6,,,,,11/12/2011,2319
c..12.11.2011....23.49..,4736,12/11/2011 23:49,3.406,3.6,,,,,11/12/2011,2349
c..12.12.2011....00.19..,4737,12/12/2011 00:19,3.485,3.6,,,,,12/12/2011,19
c..12.12.2011....00.49..,4738,12/12/2011 00:49,3.512,3.6,,,,,12/12/2011,49
c..12.12.2011....01.19..,4739,12/12/2011 01:19,3.538,3.6,,,,,12/12/2011,119
c..12.12.2011....01.49..,4740,12/12/2011 01:49,3.538,3.6,,,,,12/12/2011,149
c..12.12.2011....02.19..,4741,12/12/2011 02:19,3.538,3.6,,,,,12/12/2011,219
c..12.12.2011....02.49..,4742,12/12/2011 02:49,3.485,3.6,,,,,12/12/2011,249
c..12.12.2011....03.19..,4743,12/12/2011 03:19,3.406,3.6,,,,,12/12/2011,319
c..12.12.2011....03.49..,4744,12/12/2011 03:49,3.38,3.6,,,,,12/12/2011,349
c..12.12.2011....04.19..,4745,12/12/2011 04:19,3.406,3.6,,,,,12/12/2011,419
c..12.12.2011....04.49..,4746,12/12/2011 04:49,3.301,3.6,,,,,12/12/2011,449
c..12.12.2011....05.19..,4747,12/12/2011 05:19,3.142,3.6,,,,,12/12/2011,519
c..12.12.2011....05.49..,4748,12/12/2011 05:49,3.433,3.6,,,,,12/12/2011,549
c..12.12.2011....06.19..,4749,12/12/2011 06:19,3.459,3.6,,,,,12/12/2011,619
c..12.12.2011....06.49..,4750,12/12/2011 06:49,3.433,3.6,,,,,12/12/2011,649
c..12.12.2011....07.19..,4751,12/12/2011 07:19,3.38,3.6,,,,,12/12/2011,719
c..12.12.2011....07.49..,4752,12/12/2011 07:49,3.327,3.6,,,,,12/12/2011,749
c..12.12.2011....08.19..,4753,12/12/2011 08:19,3.116,3.6,,,,,12/12/2011,819
c..12.12.2011....08.49..,4754,12/12/2011 08:49,3.168,3.6,,,,,12/12/2011,849
c..12.12.2011....09.19..,4755,12/12/2011 09:19,3.354,3.6,,,,,12/12/2011,919
c..12.12.2011....09.49..,4756,12/12/2011 09:49,3.459,3.6,,,,,12/12/2011,949
c..12.12.2011....10.19..,4757,12/12/2011 10:19,3.301,3.6,,,,,12/12/2011,1019
c..12.12.2011....10.49..,4758,12/12/2011 10:49,3.195,3.6,,,,,12/12/2011,1049
c..12.12.2011....11.19..,4759,12/12/2011 11:19,3.274,3.6,,,,,12/12/2011,1119
c..12.12.2011....11.49..,4760,12/12/2011 11:49,3.512,3.6,,,,,12/12/2011,1149
c..12.12.2011....12.19..,4761,12/12/2011 12:19,3.775,3.6,,,,,12/12/2011,1219
c..12.12.2011....12.49..,4762,12/12/2011 12:49,3.958,3.6,,,,,12/12/2011,1249
c..12.12.2011....13.19..,4763,12/12/2011 13:19,4.011,3.6,,,,,12/12/2011,1319
c..12.12.2011....13.49..,4764,12/12/2011 13:49,4.168,3.6,,,,,12/12/2011,1349
c..12.12.2011....14.19..,4765,12/12/2011 14:19,4.141,3.6,,,,,12/12/2011,1419
c..12.12.2011....14.49..,4766,12/12/2011 14:49,4.063,3.6,,,,,12/12/2011,1449
c..12.12.2011....15.19..,4767,12/12/2011 15:19,4.246,3.6,,,,,12/12/2011,1519
c..12.12.2011....15.49..,4768,12/12/2011 15:49,4.246,3.6,,,,,12/12/2011,1549
c..12.12.2011....16.19..,4769,12/12/2011 16:19,4.246,3.6,,,,,12/12/2011,1619
c..12.12.2011....16.49..,4770,12/12/2011 16:49,4.141,3.6,,,,,12/12/2011,1649
c..12.12.2011....17.19..,4771,12/12/2011 17:19,4.011,3.6,,,,,12/12/2011,1719
c..12.12.2011....17.49..,4772,12/12/2011 17:49,3.854,3.6,,,,,12/12/2011,1749
c..12.12.2011....18.19..,4773,12/12/2011 18:19,3.538,3.6,,,,,12/12/2011,1819
c..12.12.2011....18.49..,4774,12/12/2011 18:49,3.485,3.6,,,,,12/12/2011,1849
c..12.12.2011....19.19..,4775,12/12/2011 19:19,3.433,3.6,,,,,12/12/2011,1919
c..12.12.2011....19.49..,4776,12/12/2011 19:49,3.406,3.6,,,,,12/12/2011,1949
c..12.12.2011....20.19..,4777,12/12/2011 20:19,3.406,3.6,,,,,12/12/2011,2019
c..12.12.2011....20.49..,4778,12/12/2011 20:49,3.38,3.6,,,,,12/12/2011,2049
c..12.12.2011....21.19..,4779,12/12/2011 21:19,3.354,3.6,,,,,12/12/2011,2119
c..12.12.2011....21.49..,4780,12/12/2011 21:49,3.301,3.6,,,,,12/12/2011,2149
c..12.12.2011....22.19..,4781,12/12/2011 22:19,3.301,3.6,,,,,12/12/2011,2219
c..12.12.2011....22.49..,4782,12/12/2011 22:49,3.274,3.6,,,,,12/12/2011,2249
c..12.12.2011....23.19..,4783,12/12/2011 23:19,3.274,3.6,,,,,12/12/2011,2319
c..12.12.2011....23.49..,4784,12/12/2011 23:49,3.248,3.6,,,,,12/12/2011,2349
c..12.13.11....12.19.22..,4785,12/13/11 12:19:22,3.327,3.6,,,,,13/12/2011,121922
c..12.13.11....12.49.22..,4786,12/13/11 12:49:22,3.433,3.57,,,,,13/12/2011,124922
c..12.13.11....01.19.22..,4787,12/13/11 01:19:22,3.38,3.6,,,,,13/12/2011,11922
c..12.13.11....01.49.22..,4788,12/13/11 01:49:22,3.301,3.6,,,,,13/12/2011,14922
c..12.13.11....02.19.22..,4789,12/13/11 02:19:22,3.301,3.6,,,,,13/12/2011,21922
c..12.13.11....02.49.22..,4790,12/13/11 02:49:22,3.274,3.6,,,,,13/12/2011,24922
c..12.13.11....03.19.22..,4791,12/13/11 03:19:22,3.301,3.6,,,,,13/12/2011,31922
c..12.13.11....03.49.22..,4792,12/13/11 03:49:22,3.274,3.6,,,,,13/12/2011,34922
c..12.13.11....04.19.22..,4793,12/13/11 04:19:22,3.301,3.6,,,,,13/12/2011,41922
c..12.13.11....04.49.22..,4794,12/13/11 04:49:22,3.142,3.6,,,,,13/12/2011,44922
c..12.13.11....05.19.22..,4795,12/13/11 05:19:22,2.983,3.6,,,,,13/12/2011,51922
c..12.13.11....05.49.22..,4796,12/13/11 05:49:22,3.036,3.6,,,,,13/12/2011,54922
c..12.13.11....06.19.22..,4797,12/13/11 06:19:22,3.221,3.6,,,,,13/12/2011,61922
c..12.13.11....06.49.22..,4798,12/13/11 06:49:22,3.221,3.6,,,,,13/12/2011,64922
c..12.13.11....07.19.22..,4799,12/13/11 07:19:22,3.168,3.6,,,,,13/12/2011,71922
c..12.13.11....07.49.22..,4800,12/13/11 07:49:22,3.036,3.6,,,,,13/12/2011,74922
c..12.13.11....08.19.22..,4801,12/13/11 08:19:22,3.063,3.6,,,,,13/12/2011,81922
c..12.13.11....08.49.22..,4802,12/13/11 08:49:22,3.063,3.6,,,,,13/12/2011,84922
c..12.13.11....09.19.22..,4803,12/13/11 09:19:22,3.089,3.6,,,,,13/12/2011,91922
c..12.13.11....09.49.22..,4804,12/13/11 09:49:22,3.221,3.6,,,,,13/12/2011,94922
c..12.13.11....10.19.22..,4805,12/13/11 10:19:22,3.327,3.6,,,,,13/12/2011,101922
c..12.13.11....10.49.22..,4806,12/13/11 10:49:22,3.433,3.6,,,,,13/12/2011,104922
c..12.13.11....11.19.22..,4807,12/13/11 11:19:22,3.564,3.6,,,,,13/12/2011,111922
c..12.13.11....11.49.22..,4808,12/13/11 11:49:22,3.617,3.6,,,,,13/12/2011,114922
c..12.13.11....12.19.22...1,4809,12/13/11 12:19:22,3.617,3.6,,,,,13/12/2011,123122
c..12.13.11....12.49.22...1,4810,12/13/11 12:49:22,3.643,3.6,,,,,13/12/2011,126122
c..12.13.11....01.19.22...1,4811,12/13/11 01:19:22,3.749,3.6,,,,,13/12/2011,13122
c..12.13.11....01.49.22...1,4812,12/13/11 01:49:22,3.827,3.6,,,,,13/12/2011,16122
c..12.13.11....02.19.22...1,4813,12/13/11 02:19:22,3.88,3.6,,,,,13/12/2011,23122
c..12.13.11....02.49.22...1,4814,12/13/11 02:49:22,4.011,3.6,,,,,13/12/2011,26122
c..12.13.11....03.19.22...1,4815,12/13/11 03:19:22,4.089,3.6,,,,,13/12/2011,33122
c..12.13.11....03.49.22...1,4816,12/13/11 03:49:22,4.089,3.6,,,,,13/12/2011,36122
c..12.13.11....04.19.22...1,4817,12/13/11 04:19:22,3.958,3.6,,,,,13/12/2011,43122
c..12.13.11....04.49.22...1,4818,12/13/11 04:49:22,3.775,3.6,,,,,13/12/2011,46122
c..12.13.11....05.19.22...1,4819,12/13/11 05:19:22,3.722,3.6,,,,,13/12/2011,53122
c..12.13.11....05.49.22...1,4820,12/13/11 05:49:22,3.643,3.6,,,,,13/12/2011,56122
c..12.13.11....06.19.22...1,4821,12/13/11 06:19:22,3.591,3.6,,,,,13/12/2011,63122
c..12.13.11....06.49.22...1,4822,12/13/11 06:49:22,3.564,3.6,,,,,13/12/2011,66122
c..12.13.11....07.19.22...1,4823,12/13/11 07:19:22,3.591,3.6,,,,,13/12/2011,73122
c..12.13.11....07.49.22...1,4824,12/13/11 07:49:22,3.564,3.6,,,,,13/12/2011,76122
c..12.13.11....08.19.22...1,4825,12/13/11 08:19:22,3.538,3.6,,,,,13/12/2011,83122
c..12.13.11....08.49.22...1,4826,12/13/11 08:49:22,3.538,3.6,,,,,13/12/2011,86122
c..12.13.11....09.19.22...1,4827,12/13/11 09:19:22,3.512,3.6,,,,,13/12/2011,93122
c..12.13.11....09.49.22...1,4828,12/13/11 09:49:22,3.485,3.6,,,,,13/12/2011,96122
c..12.13.11....10.19.22...1,4829,12/13/11 10:19:22,3.485,3.6,,,,,13/12/2011,103122
c..12.13.11....10.49.22...1,4830,12/13/11 10:49:22,3.485,3.6,,,,,13/12/2011,106122
c..12.13.11....11.19.22...1,4831,12/13/11 11:19:22,3.485,3.6,,,,,13/12/2011,113122
c..12.13.11....11.49.22...1,4832,12/13/11 11:49:22,3.459,3.6,,,,,13/12/2011,116122
c..12.14.11....12.19.22..,4833,12/14/11 12:19:22,3.433,3.6,,,,,14/12/2011,121922
c..12.14.11....12.49.22..,4834,12/14/11 12:49:22,3.433,3.6,,,,,14/12/2011,124922
c..12.14.11....01.19.22..,4835,12/14/11 01:19:22,3.433,3.6,,,,,14/12/2011,11922
c..12.14.11....01.49.22..,4836,12/14/11 01:49:22,3.433,3.6,,,,,14/12/2011,14922
c..12.14.11....02.19.22..,4837,12/14/11 02:19:22,3.433,3.6,,,,,14/12/2011,21922
c..12.14.11....02.49.22..,4838,12/14/11 02:49:22,3.406,3.6,,,,,14/12/2011,24922
c..12.14.11....03.19.22..,4839,12/14/11 03:19:22,3.433,3.6,,,,,14/12/2011,31922
c..12.14.11....03.49.22..,4840,12/14/11 03:49:22,3.38,3.6,,,,,14/12/2011,34922
c..12.14.11....04.19.22..,4841,12/14/11 04:19:22,3.354,3.6,,,,,14/12/2011,41922
c..12.14.11....04.49.22..,4842,12/14/11 04:49:22,3.354,3.6,,,,,14/12/2011,44922
c..12.14.11....05.19.22..,4843,12/14/11 05:19:22,3.354,3.6,,,,,14/12/2011,51922
c..12.14.11....05.49.22..,4844,12/14/11 05:49:22,3.38,3.6,,,,,14/12/2011,54922
c..12.14.11....06.19.22..,4845,12/14/11 06:19:22,3.327,3.6,,,,,14/12/2011,61922
c..12.14.11....06.49.22..,4846,12/14/11 06:49:22,3.301,3.6,,,,,14/12/2011,64922
c..12.14.11....07.19.22..,4847,12/14/11 07:19:22,3.248,3.57,,,,,14/12/2011,71922
c..12.14.11....07.49.22..,4848,12/14/11 07:49:22,3.168,3.6,,,,,14/12/2011,74922
c..12.14.11....08.19.22..,4849,12/14/11 08:19:22,3.168,3.6,,,,,14/12/2011,81922
c..12.14.11....08.49.22..,4850,12/14/11 08:49:22,3.248,3.6,,,,,14/12/2011,84922
c..12.14.11....09.19.22..,4851,12/14/11 09:19:22,3.274,3.6,,,,,14/12/2011,91922
c..12.14.11....09.49.22..,4852,12/14/11 09:49:22,3.301,3.6,,,,,14/12/2011,94922
c..12.14.11....10.19.22..,4853,12/14/11 10:19:22,3.327,3.6,,,,,14/12/2011,101922
c..12.14.11....10.49.22..,4854,12/14/11 10:49:22,3.38,3.6,,,,,14/12/2011,104922
c..12.14.11....11.19.22..,4855,12/14/11 11:19:22,3.433,3.6,,,,,14/12/2011,111922
c..12.14.11....11.49.22..,4856,12/14/11 11:49:22,3.485,3.6,,,,,14/12/2011,114922
c..12.14.11....12.19.22...1,4857,12/14/11 12:19:22,3.459,3.6,,,,,14/12/2011,123122
c..12.14.11....12.49.22...1,4858,12/14/11 12:49:22,3.485,3.6,,,,,14/12/2011,126122
c..12.14.11....01.19.22...1,4859,12/14/11 01:19:22,3.485,3.6,,,,,14/12/2011,13122
c..12.14.11....01.49.22...1,4860,12/14/11 01:49:22,3.433,3.6,,,,,14/12/2011,16122
c..12.14.11....02.19.22...1,4861,12/14/11 02:19:22,3.433,3.6,,,,,14/12/2011,23122
c..12.14.11....02.49.22...1,4862,12/14/11 02:49:22,3.459,3.6,,,,,14/12/2011,26122
c..12.14.11....03.19.22...1,4863,12/14/11 03:19:22,3.485,3.6,,,,,14/12/2011,33122
c..12.14.11....03.49.22...1,4864,12/14/11 03:49:22,3.38,3.6,,,,,14/12/2011,36122
c..12.14.11....04.19.22...1,4865,12/14/11 04:19:22,3.354,3.6,,,,,14/12/2011,43122
c..12.14.11....04.49.22...1,4866,12/14/11 04:49:22,3.327,3.6,,,,,14/12/2011,46122
c..12.14.11....05.19.22...1,4867,12/14/11 05:19:22,3.301,3.6,,,,,14/12/2011,53122
c..12.14.11....05.49.22...1,4868,12/14/11 05:49:22,3.168,3.6,,,,,14/12/2011,56122
c..12.14.11....06.19.22...1,4869,12/14/11 06:19:22,3.168,3.6,,,,,14/12/2011,63122
c..12.14.11....06.49.22...1,4870,12/14/11 06:49:22,3.221,3.6,,,,,14/12/2011,66122
c..12.14.11....07.19.22...1,4871,12/14/11 07:19:22,3.168,3.6,,,,,14/12/2011,73122
c..12.14.11....07.49.22...1,4872,12/14/11 07:49:22,3.221,3.6,,,,,14/12/2011,76122
c..12.14.11....08.19.22...1,4873,12/14/11 08:19:22,3.142,3.6,,,,,14/12/2011,83122
c..12.14.11....08.49.22...1,4874,12/14/11 08:49:22,3.116,3.6,,,,,14/12/2011,86122
c..12.14.11....09.19.22...1,4875,12/14/11 09:19:22,3.142,3.6,,,,,14/12/2011,93122
c..12.14.11....09.49.22...1,4876,12/14/11 09:49:22,3.116,3.6,,,,,14/12/2011,96122
c..12.14.11....10.19.22...1,4877,12/14/11 10:19:22,3.142,3.6,,,,,14/12/2011,103122
c..12.14.11....10.49.22...1,4878,12/14/11 10:49:22,3.063,3.6,,,,,14/12/2011,106122
c..12.14.11....11.19.22...1,4879,12/14/11 11:19:22,3.089,3.6,,,,,14/12/2011,113122
c..12.14.11....11.49.22...1,4880,12/14/11 11:49:22,2.956,3.6,,,,,14/12/2011,116122
c..12.15.11....12.19.22..,4881,12/15/11 12:19:22,3.009,3.6,,,,,15/12/2011,121922
c..12.15.11....12.49.22..,4882,12/15/11 12:49:22,2.956,3.6,,,,,15/12/2011,124922
c..12.15.11....01.19.22..,4883,12/15/11 01:19:22,2.956,3.6,,,,,15/12/2011,11922
c..12.15.11....01.49.22..,4884,12/15/11 01:49:22,2.797,3.6,,,,,15/12/2011,14922
c..12.15.11....02.19.22..,4885,12/15/11 02:19:22,2.877,3.6,,,,,15/12/2011,21922
c..12.15.11....02.49.22..,4886,12/15/11 02:49:22,2.744,3.6,,,,,15/12/2011,24922
c..12.15.11....03.19.22..,4887,12/15/11 03:19:22,2.903,3.6,,,,,15/12/2011,31922
c..12.15.11....03.49.22..,4888,12/15/11 03:49:22,2.717,3.6,,,,,15/12/2011,34922
c..12.15.11....04.19.22..,4889,12/15/11 04:19:22,2.85,3.6,,,,,15/12/2011,41922
c..12.15.11....04.49.22..,4890,12/15/11 04:49:22,2.717,3.6,,,,,15/12/2011,44922
c..12.15.11....05.19.22..,4891,12/15/11 05:19:22,2.69,3.6,,,,,15/12/2011,51922
c..12.15.11....05.49.22..,4892,12/15/11 05:49:22,2.93,3.6,,,,,15/12/2011,54922
c..12.15.11....06.19.22..,4893,12/15/11 06:19:22,2.823,3.6,,,,,15/12/2011,61922
c..12.15.11....06.49.22..,4894,12/15/11 06:49:22,2.744,3.6,,,,,15/12/2011,64922
c..12.15.11....07.19.22..,4895,12/15/11 07:19:22,2.956,3.6,,,,,15/12/2011,71922
c..12.15.11....07.49.22..,4896,12/15/11 07:49:22,2.69,3.6,,,,,15/12/2011,74922
c..12.15.11....08.19.22..,4897,12/15/11 08:19:22,2.85,3.6,,,,,15/12/2011,81922
c..12.15.11....08.49.22..,4898,12/15/11 08:49:22,2.69,3.6,,,,,15/12/2011,84922
c..12.15.11....09.19.22..,4899,12/15/11 09:19:22,2.717,3.6,,,,,15/12/2011,91922
c..12.15.11....09.49.22..,4900,12/15/11 09:49:22,2.69,3.6,,,,,15/12/2011,94922
c..12.15.11....10.19.22..,4901,12/15/11 10:19:22,2.877,3.6,,,,,15/12/2011,101922
c..12.15.11....10.49.22..,4902,12/15/11 10:49:22,3.063,3.6,,,,,15/12/2011,104922
c..12.15.11....11.19.22..,4903,12/15/11 11:19:22,3.195,3.6,,,,,15/12/2011,111922
c..12.15.11....11.49.22..,4904,12/15/11 11:49:22,3.301,3.6,,,,,15/12/2011,114922
c..12.15.11....12.19.22...1,4905,12/15/11 12:19:22,3.38,3.6,,,,,15/12/2011,123122
c..12.15.11....12.49.22...1,4906,12/15/11 12:49:22,3.406,3.6,,,,,15/12/2011,126122
c..12.15.11....01.19.22...1,4907,12/15/11 01:19:22,3.354,3.6,,,,,15/12/2011,13122
c..12.15.11....01.49.22...1,4908,12/15/11 01:49:22,3.354,3.57,,,,,15/12/2011,16122
c..12.15.11....02.19.22...1,4909,12/15/11 02:19:22,3.327,3.6,,,,,15/12/2011,23122
c..12.15.11....02.49.22...1,4910,12/15/11 02:49:22,3.406,3.6,,,,,15/12/2011,26122
c..12.15.11....03.19.22...1,4911,12/15/11 03:19:22,3.538,3.6,,,,,15/12/2011,33122
c..12.15.11....03.49.22...1,4912,12/15/11 03:49:22,3.538,3.6,,,,,15/12/2011,36122
c..12.15.11....04.19.22...1,4913,12/15/11 04:19:22,3.433,3.6,,,,,15/12/2011,43122
c..12.15.11....04.49.22...1,4914,12/15/11 04:49:22,3.327,3.6,,,,,15/12/2011,46122
c..12.15.11....05.19.22...1,4915,12/15/11 05:19:22,3.274,3.6,,,,,15/12/2011,53122
c..12.15.11....05.49.22...1,4916,12/15/11 05:49:22,3.221,3.6,,,,,15/12/2011,56122
c..12.15.11....06.19.22...1,4917,12/15/11 06:19:22,3.195,3.6,,,,,15/12/2011,63122
c..12.15.11....06.49.22...1,4918,12/15/11 06:49:22,3.142,3.6,,,,,15/12/2011,66122
c..12.15.11....07.19.22...1,4919,12/15/11 07:19:22,3.009,3.6,,,,,15/12/2011,73122
c..12.15.11....07.49.22...1,4920,12/15/11 07:49:22,2.903,3.6,,,,,15/12/2011,76122
c..12.15.11....08.19.22...1,4921,12/15/11 08:19:22,2.903,3.6,,,,,15/12/2011,83122
c..12.15.11....08.49.22...1,4922,12/15/11 08:49:22,2.93,3.6,,,,,15/12/2011,86122
c..12.15.11....09.19.22...1,4923,12/15/11 09:19:22,2.823,3.6,,,,,15/12/2011,93122
c..12.15.11....09.49.22...1,4924,12/15/11 09:49:22,2.69,3.6,,,,,15/12/2011,96122
c..12.15.11....10.19.22...1,4925,12/15/11 10:19:22,2.717,3.6,,,,,15/12/2011,103122
c..12.15.11....10.49.22...1,4926,12/15/11 10:49:22,2.85,3.6,,,,,15/12/2011,106122
c..12.15.11....11.19.22...1,4927,12/15/11 11:19:22,2.797,3.6,,,,,15/12/2011,113122
c..12.15.11....11.49.22...1,4928,12/15/11 11:49:22,2.877,3.6,,,,,15/12/2011,116122
c..12.16.11....12.19.22..,4929,12/16/11 12:19:22,2.77,3.6,,,,,16/12/2011,121922
c..12.16.11....12.49.22..,4930,12/16/11 12:49:22,2.717,3.6,,,,,16/12/2011,124922
c..12.16.11....01.19.22..,4931,12/16/11 01:19:22,2.797,3.6,,,,,16/12/2011,11922
c..12.16.11....01.49.22..,4932,12/16/11 01:49:22,2.797,3.6,,,,,16/12/2011,14922
c..12.16.11....02.19.22..,4933,12/16/11 02:19:22,2.877,3.6,,,,,16/12/2011,21922
c..12.16.11....02.49.22..,4934,12/16/11 02:49:22,2.823,3.6,,,,,16/12/2011,24922
c..12.16.11....03.19.22..,4935,12/16/11 03:19:22,2.69,3.6,,,,,16/12/2011,31922
c..12.16.11....03.49.22..,4936,12/16/11 03:49:22,2.85,3.6,,,,,16/12/2011,34922
c..12.16.11....04.19.22..,4937,12/16/11 04:19:22,2.77,3.6,,,,,16/12/2011,41922
c..12.16.11....04.49.22..,4938,12/16/11 04:49:22,2.744,3.6,,,,,16/12/2011,44922
c..12.16.11....05.19.22..,4939,12/16/11 05:19:22,2.77,3.6,,,,,16/12/2011,51922
c..12.16.11....05.49.22..,4940,12/16/11 05:49:22,2.903,3.6,,,,,16/12/2011,54922
c..12.16.11....06.19.22..,4941,12/16/11 06:19:22,2.903,3.6,,,,,16/12/2011,61922
c..12.16.11....06.49.22..,4942,12/16/11 06:49:22,2.877,3.6,,,,,16/12/2011,64922
c..12.16.11....07.19.22..,4943,12/16/11 07:19:22,2.77,3.6,,,,,16/12/2011,71922
c..12.16.11....07.49.22..,4944,12/16/11 07:49:22,2.903,3.6,,,,,16/12/2011,74922
c..12.16.11....08.19.22..,4945,12/16/11 08:19:22,2.877,3.6,,,,,16/12/2011,81922
c..12.16.11....08.49.22..,4946,12/16/11 08:49:22,2.877,3.6,,,,,16/12/2011,84922
c..12.16.11....09.19.22..,4947,12/16/11 09:19:22,2.93,3.6,,,,,16/12/2011,91922
c..12.16.11....09.49.22..,4948,12/16/11 09:49:22,2.93,3.6,,,,,16/12/2011,94922
c..12.16.11....10.19.22..,4949,12/16/11 10:19:22,2.956,3.6,,,,,16/12/2011,101922
c..12.16.11....10.49.22..,4950,12/16/11 10:49:22,3.036,3.6,,,,,16/12/2011,104922
c..12.16.11....11.19.22..,4951,12/16/11 11:19:22,3.036,3.6,,,,,16/12/2011,111922
c..12.16.11....11.49.22..,4952,12/16/11 11:49:22,3.009,3.6,,,,,16/12/2011,114922
c..12.16.11....12.19.22...1,4953,12/16/11 12:19:22,3.009,3.6,,,,,16/12/2011,123122
c..12.16.11....12.49.22...1,4954,12/16/11 12:49:22,2.903,3.6,,,,,16/12/2011,126122
c..12.16.11....01.19.22...1,4955,12/16/11 01:19:22,2.69,3.6,,,,,16/12/2011,13122
c..12.16.11....01.49.22...1,4956,12/16/11 01:49:22,2.823,3.6,,,,,16/12/2011,16122
c..12.16.11....02.19.22...1,4957,12/16/11 02:19:22,2.85,3.6,,,,,16/12/2011,23122
c..12.16.11....02.49.22...1,4958,12/16/11 02:49:22,2.69,3.6,,,,,16/12/2011,26122
c..12.16.11....03.19.22...1,4959,12/16/11 03:19:22,2.584,3.6,,,,,16/12/2011,33122
c..12.16.11....03.49.22...1,4960,12/16/11 03:49:22,2.717,3.6,,,,,16/12/2011,36122
c..12.16.11....04.19.22...1,4961,12/16/11 04:19:22,2.823,3.6,,,,,16/12/2011,43122
c..12.16.11....04.49.22...1,4962,12/16/11 04:49:22,2.557,3.6,,,,,16/12/2011,46122
c..12.16.11....05.19.22...1,4963,12/16/11 05:19:22,2.209,3.6,,,,,16/12/2011,53122
c..12.16.11....05.49.22...1,4964,12/16/11 05:49:22,2.316,3.6,,,,,16/12/2011,56122
c..12.16.11....06.19.22...1,4965,12/16/11 06:19:22,2.637,3.6,,,,,16/12/2011,63122
c..12.16.11....06.49.22...1,4966,12/16/11 06:49:22,2.503,3.6,,,,,16/12/2011,66122
c..12.16.11....07.19.22...1,4967,12/16/11 07:19:22,1.94,3.6,,,,,16/12/2011,73122
c..12.16.11....07.49.22...1,4968,12/16/11 07:49:22,2.155,3.6,,,,,16/12/2011,76122
c..12.16.11....08.19.22...1,4969,12/16/11 08:19:22,1.886,3.57,,,,,16/12/2011,83122
c..12.16.11....08.49.22...1,4970,12/16/11 08:49:22,1.994,3.6,,,,,16/12/2011,86122
c..12.16.11....09.19.22...1,4971,12/16/11 09:19:22,2.101,3.6,,,,,16/12/2011,93122
c..12.16.11....09.49.22...1,4972,12/16/11 09:49:22,2.236,3.6,,,,,16/12/2011,96122
c..12.16.11....10.19.22...1,4973,12/16/11 10:19:22,2.128,3.6,,,,,16/12/2011,103122
c..12.16.11....10.49.22...1,4974,12/16/11 10:49:22,1.886,3.6,,,,,16/12/2011,106122
c..12.16.11....11.19.22...1,4975,12/16/11 11:19:22,2.074,3.6,,,,,16/12/2011,113122
c..12.16.11....11.49.22...1,4976,12/16/11 11:49:22,1.697,3.6,,,,,16/12/2011,116122
