,X.,Date_Time,Temp,Logged,X,X.1,X.2,X.3,X.4,Date,Time
c..08.01.2014....01.00..,263,08/01/2014 01:00,16.272,3.57,,,,,,01/08/2014,100
c..08.01.2014....01.30..,264,08/01/2014 01:30,16.225,3.57,,,,,,01/08/2014,130
c..08.01.2014....02.00..,265,08/01/2014 02:00,16.225,3.57,,,,,,01/08/2014,200
c..08.01.2014....02.30..,266,08/01/2014 02:30,16.201,3.57,,,,,,01/08/2014,230
c..08.01.2014....03.00..,267,08/01/2014 03:00,16.129,3.57,,,,,,01/08/2014,300
c..08.01.2014....03.30..,268,08/01/2014 03:30,16.058,3.57,,,,,,01/08/2014,330
c..08.01.2014....04.00..,269,08/01/2014 04:00,15.986,3.57,,,,,,01/08/2014,400
c..08.01.2014....04.30..,270,08/01/2014 04:30,15.963,3.57,,,,,,01/08/2014,430
c..08.01.2014....05.00..,271,08/01/2014 05:00,16.01,3.57,,,,,,01/08/2014,500
c..08.01.2014....05.30..,272,08/01/2014 05:30,15.963,3.57,,,,,,01/08/2014,530
c..08.01.2014....06.00..,273,08/01/2014 06:00,15.986,3.57,,,,,,01/08/2014,600
c..08.01.2014....06.30..,274,08/01/2014 06:30,15.963,3.57,,,,,,01/08/2014,630
c..08.01.2014....07.00..,275,08/01/2014 07:00,15.891,3.57,,,,,,01/08/2014,700
c..08.01.2014....07.30..,276,08/01/2014 07:30,15.843,3.57,,,,,,01/08/2014,730
c..08.01.2014....08.00..,277,08/01/2014 08:00,15.819,3.57,,,,,,01/08/2014,800
c..08.01.2014....08.30..,278,08/01/2014 08:30,15.724,3.57,,,,,,01/08/2014,830
c..08.01.2014....09.00..,279,08/01/2014 09:00,15.939,3.57,,,,,,01/08/2014,900
c..08.01.2014....09.30..,280,08/01/2014 09:30,16.129,3.57,,,,,,01/08/2014,930
c..08.01.2014....10.00..,281,08/01/2014 10:00,16.368,3.57,,,,,,01/08/2014,1000
c..08.01.2014....10.30..,282,08/01/2014 10:30,16.415,3.57,,,,,,01/08/2014,1030
c..08.01.2014....11.00..,283,08/01/2014 11:00,16.534,3.57,,,,,,01/08/2014,1100
c..08.01.2014....11.30..,284,08/01/2014 11:30,16.868,3.57,,,,,,01/08/2014,1130
c..08.01.2014....12.00..,285,08/01/2014 12:00,17.058,3.57,,,,,,01/08/2014,1200
c..08.01.2014....12.30..,286,08/01/2014 12:30,16.796,3.57,,,,,,01/08/2014,1230
c..08.01.2014....13.00..,287,08/01/2014 13:00,16.987,3.57,,,,,,01/08/2014,1300
c..08.01.2014....13.30..,288,08/01/2014 13:30,17.32,3.57,,,,,,01/08/2014,1330
c..08.01.2014....14.00..,289,08/01/2014 14:00,17.51,3.57,,,,,,01/08/2014,1400
c..08.01.2014....14.30..,290,08/01/2014 14:30,17.534,3.57,,,,,,01/08/2014,1430
c..08.01.2014....15.00..,291,08/01/2014 15:00,18.129,3.6,,,,,,01/08/2014,1500
c..08.01.2014....15.30..,292,08/01/2014 15:30,18.271,3.6,,,,,,01/08/2014,1530
c..08.01.2014....16.00..,293,08/01/2014 16:00,18.224,3.6,,,,,,01/08/2014,1600
c..08.01.2014....16.30..,294,08/01/2014 16:30,17.772,3.6,,,,,,01/08/2014,1630
c..08.01.2014....17.00..,295,08/01/2014 17:00,18.247,3.6,,,,,,01/08/2014,1700
c..08.01.2014....17.30..,296,08/01/2014 17:30,18.081,3.6,,,,,,01/08/2014,1730
c..08.01.2014....18.00..,297,08/01/2014 18:00,17.938,3.6,,,,,,01/08/2014,1800
c..08.01.2014....18.30..,298,08/01/2014 18:30,18.01,3.6,,,,,,01/08/2014,1830
c..08.01.2014....19.00..,299,08/01/2014 19:00,17.724,3.6,,,,,,01/08/2014,1900
c..08.01.2014....19.30..,300,08/01/2014 19:30,17.177,3.57,,,,,,01/08/2014,1930
c..08.01.2014....20.00..,301,08/01/2014 20:00,17.058,3.57,,,,,,01/08/2014,2000
c..08.01.2014....20.30..,302,08/01/2014 20:30,16.868,3.57,,,,,,01/08/2014,2030
c..08.01.2014....21.00..,303,08/01/2014 21:00,16.915,3.57,,,,,,01/08/2014,2100
c..08.01.2014....21.30..,304,08/01/2014 21:30,16.701,3.57,,,,,,01/08/2014,2130
c..08.01.2014....22.00..,305,08/01/2014 22:00,16.511,3.57,,,,,,01/08/2014,2200
c..08.01.2014....22.30..,306,08/01/2014 22:30,16.368,3.57,,,,,,01/08/2014,2230
c..08.01.2014....23.00..,307,08/01/2014 23:00,16.153,3.57,,,,,,01/08/2014,2300
c..08.01.2014....23.30..,308,08/01/2014 23:30,16.249,3.57,,,,,,01/08/2014,2330
c..08.02.2014....00.00..,309,08/02/2014 00:00,16.225,3.57,,,,,,02/08/2014,0
c..08.02.2014....00.30..,310,08/02/2014 00:30,16.201,3.57,,,,,,02/08/2014,30
c..08.02.2014....01.00..,311,08/02/2014 01:00,16.177,3.57,,,,,,02/08/2014,100
c..08.02.2014....01.30..,312,08/02/2014 01:30,16.129,3.57,,,,,,02/08/2014,130
c..08.02.2014....02.00..,313,08/02/2014 02:00,16.082,3.57,,,,,,02/08/2014,200
c..08.02.2014....02.30..,314,08/02/2014 02:30,15.915,3.57,,,,,,02/08/2014,230
c..08.02.2014....03.00..,315,08/02/2014 03:00,15.676,3.57,,,,,,02/08/2014,300
c..08.02.2014....03.30..,316,08/02/2014 03:30,15.867,3.57,,,,,,02/08/2014,330
c..08.02.2014....04.00..,317,08/02/2014 04:00,15.986,3.57,,,,,,02/08/2014,400
c..08.02.2014....04.30..,318,08/02/2014 04:30,16.058,3.57,,,,,,02/08/2014,430
c..08.02.2014....05.00..,319,08/02/2014 05:00,16.034,3.57,,,,,,02/08/2014,500
c..08.02.2014....05.30..,320,08/02/2014 05:30,16.01,3.57,,,,,,02/08/2014,530
c..08.02.2014....06.00..,321,08/02/2014 06:00,15.963,3.57,,,,,,02/08/2014,600
c..08.02.2014....06.30..,322,08/02/2014 06:30,15.939,3.57,,,,,,02/08/2014,630
c..08.02.2014....07.00..,323,08/02/2014 07:00,15.915,3.57,,,,,,02/08/2014,700
c..08.02.2014....07.30..,324,08/02/2014 07:30,15.891,3.57,,,,,,02/08/2014,730
c..08.02.2014....08.00..,325,08/02/2014 08:00,15.843,3.57,,,,,,02/08/2014,800
c..08.02.2014....08.30..,326,08/02/2014 08:30,15.867,3.57,,,,,,02/08/2014,830
c..08.02.2014....09.00..,327,08/02/2014 09:00,15.939,3.57,,,,,,02/08/2014,900
c..08.02.2014....09.30..,328,08/02/2014 09:30,15.963,3.57,,,,,,02/08/2014,930
c..08.02.2014....10.00..,329,08/02/2014 10:00,15.986,3.57,,,,,,02/08/2014,1000
c..08.02.2014....10.30..,330,08/02/2014 10:30,16.106,3.57,,,,,,02/08/2014,1030
c..08.02.2014....11.00..,331,08/02/2014 11:00,16.272,3.57,,,,,,02/08/2014,1100
c..08.02.2014....11.30..,332,08/02/2014 11:30,16.296,3.57,,,,,,02/08/2014,1130
c..08.02.2014....12.00..,333,08/02/2014 12:00,16.249,3.57,,,,,,02/08/2014,1200
c..08.02.2014....12.30..,334,08/02/2014 12:30,16.439,3.57,,,,,,02/08/2014,1230
c..08.02.2014....13.00..,335,08/02/2014 13:00,16.606,3.57,,,,,,02/08/2014,1300
c..08.02.2014....13.30..,336,08/02/2014 13:30,16.725,3.57,,,,,,02/08/2014,1330
c..08.02.2014....14.00..,337,08/02/2014 14:00,17.082,3.57,,,,,,02/08/2014,1400
c..08.02.2014....14.30..,338,08/02/2014 14:30,17.201,3.57,,,,,,02/08/2014,1430
c..08.02.2014....15.00..,339,08/02/2014 15:00,17.296,3.57,,,,,,02/08/2014,1500
c..08.02.2014....15.30..,340,08/02/2014 15:30,17.391,3.57,,,,,,02/08/2014,1530
c..08.02.2014....16.00..,341,08/02/2014 16:00,17.701,3.57,,,,,,02/08/2014,1600
c..08.02.2014....16.30..,342,08/02/2014 16:30,17.534,3.57,,,,,,02/08/2014,1630
c..08.02.2014....17.00..,343,08/02/2014 17:00,17.344,3.57,,,,,,02/08/2014,1700
c..08.02.2014....17.30..,344,08/02/2014 17:30,17.296,3.57,,,,,,02/08/2014,1730
c..08.02.2014....18.00..,345,08/02/2014 18:00,16.915,3.57,,,,,,02/08/2014,1800
c..08.02.2014....18.30..,346,08/02/2014 18:30,17.249,3.57,,,,,,02/08/2014,1830
c..08.02.2014....19.00..,347,08/02/2014 19:00,17.13,3.57,,,,,,02/08/2014,1900
c..08.02.2014....19.30..,348,08/02/2014 19:30,16.796,3.57,,,,,,02/08/2014,1930
c..08.02.2014....20.00..,349,08/02/2014 20:00,16.463,3.57,,,,,,02/08/2014,2000
c..08.02.2014....20.30..,350,08/02/2014 20:30,16.296,3.57,,,,,,02/08/2014,2030
c..08.02.2014....21.00..,351,08/02/2014 21:00,16.344,3.57,,,,,,02/08/2014,2100
c..08.02.2014....21.30..,352,08/02/2014 21:30,16.368,3.57,,,,,,02/08/2014,2130
c..08.02.2014....22.00..,353,08/02/2014 22:00,16.082,3.57,,,,,,02/08/2014,2200
c..08.02.2014....22.30..,354,08/02/2014 22:30,16.153,3.57,,,,,,02/08/2014,2230
c..08.02.2014....23.00..,355,08/02/2014 23:00,16.177,3.57,,,,,,02/08/2014,2300
c..08.02.2014....23.30..,356,08/02/2014 23:30,16.106,3.57,,,,,,02/08/2014,2330
c..08.03.2014....00.00..,357,08/03/2014 00:00,16.034,3.57,,,,,,03/08/2014,0
c..08.03.2014....00.30..,358,08/03/2014 00:30,15.986,3.57,,,,,,03/08/2014,30
c..08.03.2014....01.00..,359,08/03/2014 01:00,15.915,3.57,,,,,,03/08/2014,100
c..08.03.2014....01.30..,360,08/03/2014 01:30,15.724,3.57,,,,,,03/08/2014,130
c..08.03.2014....02.00..,361,08/03/2014 02:00,15.7,3.57,,,,,,03/08/2014,200
c..08.03.2014....02.30..,362,08/03/2014 02:30,15.843,3.57,,,,,,03/08/2014,230
c..08.03.2014....03.00..,363,08/03/2014 03:00,15.509,3.57,,,,,,03/08/2014,300
c..08.03.2014....03.30..,364,08/03/2014 03:30,15.724,3.57,,,,,,03/08/2014,330
c..08.03.2014....04.00..,365,08/03/2014 04:00,15.7,3.57,,,,,,03/08/2014,400
c..08.03.2014....04.30..,366,08/03/2014 04:30,15.748,3.57,,,,,,03/08/2014,430
c..08.03.2014....05.00..,367,08/03/2014 05:00,15.676,3.57,,,,,,03/08/2014,500
c..08.03.2014....05.30..,368,08/03/2014 05:30,15.342,3.57,,,,,,03/08/2014,530
c..08.03.2014....06.00..,369,08/03/2014 06:00,15.342,3.57,,,,,,03/08/2014,600
c..08.03.2014....06.30..,370,08/03/2014 06:30,15.342,3.57,,,,,,03/08/2014,630
c..08.03.2014....07.00..,371,08/03/2014 07:00,15.342,3.57,,,,,,03/08/2014,700
c..08.03.2014....07.30..,372,08/03/2014 07:30,15.748,3.57,,,,,,03/08/2014,730
c..08.03.2014....08.00..,373,08/03/2014 08:00,15.7,3.57,,,,,,03/08/2014,800
c..08.03.2014....08.30..,374,08/03/2014 08:30,15.748,3.57,,,,,,03/08/2014,830
c..08.03.2014....09.00..,375,08/03/2014 09:00,15.891,3.57,,,,,,03/08/2014,900
c..08.03.2014....09.30..,376,08/03/2014 09:30,16.082,3.57,,,,,,03/08/2014,930
c..08.03.2014....10.00..,377,08/03/2014 10:00,16.296,3.57,,,,,,03/08/2014,1000
c..08.03.2014....10.30..,378,08/03/2014 10:30,16.368,3.57,,,,,,03/08/2014,1030
c..08.03.2014....11.00..,379,08/03/2014 11:00,16.463,3.57,,,,,,03/08/2014,1100
c..08.03.2014....11.30..,380,08/03/2014 11:30,16.534,3.57,,,,,,03/08/2014,1130
c..08.03.2014....12.00..,381,08/03/2014 12:00,16.558,3.57,,,,,,03/08/2014,1200
c..08.03.2014....12.30..,382,08/03/2014 12:30,16.582,3.57,,,,,,03/08/2014,1230
c..08.03.2014....13.00..,383,08/03/2014 13:00,16.677,3.57,,,,,,03/08/2014,1300
c..08.03.2014....13.30..,384,08/03/2014 13:30,16.582,3.57,,,,,,03/08/2014,1330
c..08.03.2014....14.00..,385,08/03/2014 14:00,16.677,3.57,,,,,,03/08/2014,1400
c..08.03.2014....14.30..,386,08/03/2014 14:30,16.725,3.57,,,,,,03/08/2014,1430
c..08.03.2014....15.00..,387,08/03/2014 15:00,16.82,3.57,,,,,,03/08/2014,1500
c..08.03.2014....15.30..,388,08/03/2014 15:30,16.844,3.57,,,,,,03/08/2014,1530
c..08.03.2014....16.00..,389,08/03/2014 16:00,16.844,3.57,,,,,,03/08/2014,1600
c..08.03.2014....16.30..,390,08/03/2014 16:30,17.011,3.57,,,,,,03/08/2014,1630
c..08.03.2014....17.00..,391,08/03/2014 17:00,17.082,3.57,,,,,,03/08/2014,1700
c..08.03.2014....17.30..,392,08/03/2014 17:30,16.963,3.57,,,,,,03/08/2014,1730
c..08.03.2014....18.00..,393,08/03/2014 18:00,16.987,3.57,,,,,,03/08/2014,1800
c..08.03.2014....18.30..,394,08/03/2014 18:30,16.82,3.57,,,,,,03/08/2014,1830
c..08.03.2014....19.00..,395,08/03/2014 19:00,16.892,3.57,,,,,,03/08/2014,1900
c..08.03.2014....19.30..,396,08/03/2014 19:30,16.915,3.57,,,,,,03/08/2014,1930
c..08.03.2014....20.00..,397,08/03/2014 20:00,17.058,3.57,,,,,,03/08/2014,2000
c..08.03.2014....20.30..,398,08/03/2014 20:30,16.915,3.57,,,,,,03/08/2014,2030
c..08.03.2014....21.00..,399,08/03/2014 21:00,16.773,3.57,,,,,,03/08/2014,2100
c..08.03.2014....21.30..,400,08/03/2014 21:30,16.511,3.57,,,,,,03/08/2014,2130
c..08.03.2014....22.00..,401,08/03/2014 22:00,16.463,3.57,,,,,,03/08/2014,2200
c..08.03.2014....22.30..,402,08/03/2014 22:30,16.606,3.57,,,,,,03/08/2014,2230
c..08.03.2014....23.00..,403,08/03/2014 23:00,16.392,3.57,,,,,,03/08/2014,2300
c..08.03.2014....23.30..,404,08/03/2014 23:30,16.177,3.57,,,,,,03/08/2014,2330
c..08.04.2014....00.00..,405,08/04/2014 00:00,16.272,3.57,,,,,,04/08/2014,0
c..08.04.2014....00.30..,406,08/04/2014 00:30,16.034,3.57,,,,,,04/08/2014,30
c..08.04.2014....01.00..,407,08/04/2014 01:00,15.7,3.57,,,,,,04/08/2014,100
c..08.04.2014....01.30..,408,08/04/2014 01:30,15.7,3.57,,,,,,04/08/2014,130
c..08.04.2014....02.00..,409,08/04/2014 02:00,15.581,3.57,,,,,,04/08/2014,200
c..08.04.2014....02.30..,410,08/04/2014 02:30,15.629,3.57,,,,,,04/08/2014,230
c..08.04.2014....03.00..,411,08/04/2014 03:00,15.652,3.57,,,,,,04/08/2014,300
c..08.04.2014....03.30..,412,08/04/2014 03:30,15.867,3.57,,,,,,04/08/2014,330
c..08.04.2014....04.00..,413,08/04/2014 04:00,15.939,3.57,,,,,,04/08/2014,400
c..08.04.2014....04.30..,414,08/04/2014 04:30,16.201,3.57,,,,,,04/08/2014,430
c..08.04.2014....05.00..,415,08/04/2014 05:00,16.106,3.57,,,,,,04/08/2014,500
c..08.04.2014....05.30..,416,08/04/2014 05:30,16.01,3.57,,,,,,04/08/2014,530
c..08.04.2014....06.00..,417,08/04/2014 06:00,15.986,3.57,,,,,,04/08/2014,600
c..08.04.2014....06.30..,418,08/04/2014 06:30,15.963,3.57,,,,,,04/08/2014,630
c..08.04.2014....07.00..,419,08/04/2014 07:00,16.082,3.57,,,,,,04/08/2014,700
c..08.04.2014....07.30..,420,08/04/2014 07:30,16.106,3.57,,,,,,04/08/2014,730
c..08.04.2014....08.00..,421,08/04/2014 08:00,15.843,3.57,,,,,,04/08/2014,800
c..08.04.2014....08.30..,422,08/04/2014 08:30,16.01,3.57,,,,,,04/08/2014,830
c..08.04.2014....09.00..,423,08/04/2014 09:00,16.01,3.57,,,,,,04/08/2014,900
c..08.04.2014....09.30..,424,08/04/2014 09:30,16.296,3.57,,,,,,04/08/2014,930
c..08.04.2014....10.00..,425,08/04/2014 10:00,16.487,3.57,,,,,,04/08/2014,1000
c..08.04.2014....10.30..,426,08/04/2014 10:30,16.63,3.57,,,,,,04/08/2014,1030
c..08.04.2014....11.00..,427,08/04/2014 11:00,16.725,3.57,,,,,,04/08/2014,1100
c..08.04.2014....11.30..,428,08/04/2014 11:30,16.677,3.57,,,,,,04/08/2014,1130
c..08.04.2014....12.00..,429,08/04/2014 12:00,16.915,3.57,,,,,,04/08/2014,1200
c..08.04.2014....12.30..,430,08/04/2014 12:30,16.749,3.57,,,,,,04/08/2014,1230
c..08.04.2014....13.00..,431,08/04/2014 13:00,16.677,3.57,,,,,,04/08/2014,1300
c..08.04.2014....13.30..,432,08/04/2014 13:30,16.63,3.57,,,,,,04/08/2014,1330
c..08.04.2014....14.00..,433,08/04/2014 14:00,16.654,3.57,,,,,,04/08/2014,1400
c..08.04.2014....14.30..,434,08/04/2014 14:30,16.844,3.57,,,,,,04/08/2014,1430
c..08.04.2014....15.00..,435,08/04/2014 15:00,16.844,3.57,,,,,,04/08/2014,1500
c..08.04.2014....15.30..,436,08/04/2014 15:30,16.963,3.57,,,,,,04/08/2014,1530
c..08.04.2014....16.00..,437,08/04/2014 16:00,17.034,3.57,,,,,,04/08/2014,1600
c..08.04.2014....16.30..,438,08/04/2014 16:30,17.011,3.57,,,,,,04/08/2014,1630
c..08.04.2014....17.00..,439,08/04/2014 17:00,17.011,3.57,,,,,,04/08/2014,1700
c..08.04.2014....17.30..,440,08/04/2014 17:30,17.011,3.57,,,,,,04/08/2014,1730
c..08.04.2014....18.00..,441,08/04/2014 18:00,16.915,3.57,,,,,,04/08/2014,1800
c..08.04.2014....18.30..,442,08/04/2014 18:30,16.963,3.57,,,,,,04/08/2014,1830
c..08.04.2014....19.00..,443,08/04/2014 19:00,16.987,3.57,,,,,,04/08/2014,1900
c..08.04.2014....19.30..,444,08/04/2014 19:30,16.82,3.57,,,,,,04/08/2014,1930
c..08.04.2014....20.00..,445,08/04/2014 20:00,16.82,3.57,,,,,,04/08/2014,2000
c..08.04.2014....20.30..,446,08/04/2014 20:30,16.773,3.57,,,,,,04/08/2014,2030
c..08.04.2014....21.00..,447,08/04/2014 21:00,16.677,3.57,,,,,,04/08/2014,2100
c..08.04.2014....21.30..,448,08/04/2014 21:30,16.511,3.57,,,,,,04/08/2014,2130
c..08.04.2014....22.00..,449,08/04/2014 22:00,16.487,3.57,,,,,,04/08/2014,2200
c..08.04.2014....22.30..,450,08/04/2014 22:30,16.296,3.57,,,,,,04/08/2014,2230
c..08.04.2014....23.00..,451,08/04/2014 23:00,16.392,3.57,,,,,,04/08/2014,2300
c..08.04.2014....23.30..,452,08/04/2014 23:30,16.344,3.57,,,,,,04/08/2014,2330
c..08.05.2014....00.00..,453,08/05/2014 00:00,16.32,3.57,,,,,,05/08/2014,0
c..08.05.2014....00.30..,454,08/05/2014 00:30,16.034,3.57,,,,,,05/08/2014,30
c..08.05.2014....01.00..,455,08/05/2014 01:00,16.129,3.57,,,,,,05/08/2014,100
c..08.05.2014....01.30..,456,08/05/2014 01:30,16.01,3.57,,,,,,05/08/2014,130
c..08.05.2014....02.00..,457,08/05/2014 02:00,16.106,3.57,,,,,,05/08/2014,200
c..08.05.2014....02.30..,458,08/05/2014 02:30,16.129,3.57,,,,,,05/08/2014,230
c..08.05.2014....03.00..,459,08/05/2014 03:00,16.01,3.57,,,,,,05/08/2014,300
c..08.05.2014....03.30..,460,08/05/2014 03:30,15.915,3.57,,,,,,05/08/2014,330
c..08.05.2014....04.00..,461,08/05/2014 04:00,16.129,3.57,,,,,,05/08/2014,400
c..08.05.2014....04.30..,462,08/05/2014 04:30,16.058,3.57,,,,,,05/08/2014,430
c..08.05.2014....05.00..,463,08/05/2014 05:00,16.034,3.57,,,,,,05/08/2014,500
c..08.05.2014....05.30..,464,08/05/2014 05:30,16.034,3.57,,,,,,05/08/2014,530
c..08.05.2014....06.00..,465,08/05/2014 06:00,15.843,3.57,,,,,,05/08/2014,600
c..08.05.2014....06.30..,466,08/05/2014 06:30,15.796,3.57,,,,,,05/08/2014,630
c..08.05.2014....07.00..,467,08/05/2014 07:00,15.915,3.57,,,,,,05/08/2014,700
c..08.05.2014....07.30..,468,08/05/2014 07:30,16.034,3.57,,,,,,05/08/2014,730
c..08.05.2014....08.00..,469,08/05/2014 08:00,15.939,3.57,,,,,,05/08/2014,800
c..08.05.2014....08.30..,470,08/05/2014 08:30,15.963,3.57,,,,,,05/08/2014,830
c..08.05.2014....09.00..,471,08/05/2014 09:00,15.819,3.57,,,,,,05/08/2014,900
c..08.05.2014....09.30..,472,08/05/2014 09:30,16.034,3.57,,,,,,05/08/2014,930
c..08.05.2014....10.00..,473,08/05/2014 10:00,16.392,3.57,,,,,,05/08/2014,1000
c..08.05.2014....10.30..,474,08/05/2014 10:30,16.558,3.57,,,,,,05/08/2014,1030
c..08.05.2014....11.00..,475,08/05/2014 11:00,16.677,3.57,,,,,,05/08/2014,1100
c..08.05.2014....11.30..,476,08/05/2014 11:30,16.677,3.57,,,,,,05/08/2014,1130
c..08.05.2014....12.00..,477,08/05/2014 12:00,16.654,3.57,,,,,,05/08/2014,1200
c..08.05.2014....12.30..,478,08/05/2014 12:30,16.725,3.57,,,,,,05/08/2014,1230
c..08.05.2014....13.00..,479,08/05/2014 13:00,16.796,3.57,,,,,,05/08/2014,1300
c..08.05.2014....13.30..,480,08/05/2014 13:30,16.82,3.57,,,,,,05/08/2014,1330
c..08.05.2014....14.00..,481,08/05/2014 14:00,16.796,3.57,,,,,,05/08/2014,1400
c..08.05.2014....14.30..,482,08/05/2014 14:30,16.796,3.57,,,,,,05/08/2014,1430
c..08.05.2014....15.00..,483,08/05/2014 15:00,16.987,3.57,,,,,,05/08/2014,1500
c..08.05.2014....15.30..,484,08/05/2014 15:30,16.892,3.57,,,,,,05/08/2014,1530
c..08.05.2014....16.00..,485,08/05/2014 16:00,16.868,3.57,,,,,,05/08/2014,1600
c..08.05.2014....16.30..,486,08/05/2014 16:30,16.868,3.57,,,,,,05/08/2014,1630
c..08.05.2014....17.00..,487,08/05/2014 17:00,16.892,3.57,,,,,,05/08/2014,1700
c..08.05.2014....17.30..,488,08/05/2014 17:30,16.892,3.57,,,,,,05/08/2014,1730
c..08.05.2014....18.00..,489,08/05/2014 18:00,16.868,3.57,,,,,,05/08/2014,1800
c..08.05.2014....18.30..,490,08/05/2014 18:30,16.844,3.57,,,,,,05/08/2014,1830
c..08.05.2014....19.00..,491,08/05/2014 19:00,16.773,3.57,,,,,,05/08/2014,1900
c..08.05.2014....19.30..,492,08/05/2014 19:30,16.606,3.57,,,,,,05/08/2014,1930
c..08.05.2014....20.00..,493,08/05/2014 20:00,16.511,3.57,,,,,,05/08/2014,2000
c..08.05.2014....20.30..,494,08/05/2014 20:30,16.534,3.57,,,,,,05/08/2014,2030
c..08.05.2014....21.00..,495,08/05/2014 21:00,16.487,3.57,,,,,,05/08/2014,2100
c..08.05.2014....21.30..,496,08/05/2014 21:30,16.296,3.57,,,,,,05/08/2014,2130
c..08.05.2014....22.00..,497,08/05/2014 22:00,16.249,3.57,,,,,,05/08/2014,2200
c..08.05.2014....22.30..,498,08/05/2014 22:30,16.32,3.57,,,,,,05/08/2014,2230
c..08.05.2014....23.00..,499,08/05/2014 23:00,16.225,3.57,,,,,,05/08/2014,2300
c..08.05.2014....23.30..,500,08/05/2014 23:30,16.272,3.57,,,,,,05/08/2014,2330
c..08.06.2014....00.00..,501,08/06/2014 00:00,16.296,3.57,,,,,,06/08/2014,0
c..08.06.2014....00.30..,502,08/06/2014 00:30,16.249,3.57,,,,,,06/08/2014,30
c..08.06.2014....01.00..,503,08/06/2014 01:00,16.272,3.57,,,,,,06/08/2014,100
c..08.06.2014....01.30..,504,08/06/2014 01:30,16.225,3.57,,,,,,06/08/2014,130
c..08.06.2014....02.00..,505,08/06/2014 02:00,16.201,3.57,,,,,,06/08/2014,200
c..08.06.2014....02.30..,506,08/06/2014 02:30,15.986,3.57,,,,,,06/08/2014,230
c..08.06.2014....03.00..,507,08/06/2014 03:00,15.915,3.57,,,,,,06/08/2014,300
c..08.06.2014....03.30..,508,08/06/2014 03:30,15.748,3.57,,,,,,06/08/2014,330
c..08.06.2014....04.00..,509,08/06/2014 04:00,15.724,3.57,,,,,,06/08/2014,400
c..08.06.2014....04.30..,510,08/06/2014 04:30,15.676,3.57,,,,,,06/08/2014,430
c..08.06.2014....05.00..,511,08/06/2014 05:00,15.509,3.57,,,,,,06/08/2014,500
c..08.06.2014....05.30..,512,08/06/2014 05:30,15.748,3.57,,,,,,06/08/2014,530
c..08.06.2014....06.00..,513,08/06/2014 06:00,15.557,3.57,,,,,,06/08/2014,600
c..08.06.2014....06.30..,514,08/06/2014 06:30,15.438,3.57,,,,,,06/08/2014,630
c..08.06.2014....07.00..,515,08/06/2014 07:00,15.414,3.57,,,,,,06/08/2014,700
c..08.06.2014....07.30..,516,08/06/2014 07:30,15.867,3.57,,,,,,06/08/2014,730
c..08.06.2014....08.00..,517,08/06/2014 08:00,15.605,3.57,,,,,,06/08/2014,800
c..08.06.2014....08.30..,518,08/06/2014 08:30,15.509,3.57,,,,,,06/08/2014,830
c..08.06.2014....09.00..,519,08/06/2014 09:00,16.034,3.57,,,,,,06/08/2014,900
c..08.06.2014....09.30..,520,08/06/2014 09:30,16.129,3.57,,,,,,06/08/2014,930
c..08.06.2014....10.00..,521,08/06/2014 10:00,16.439,3.57,,,,,,06/08/2014,1000
c..08.06.2014....10.30..,522,08/06/2014 10:30,16.582,3.57,,,,,,06/08/2014,1030
c..08.06.2014....11.00..,523,08/06/2014 11:00,16.63,3.57,,,,,,06/08/2014,1100
c..08.06.2014....11.30..,524,08/06/2014 11:30,16.701,3.57,,,,,,06/08/2014,1130
c..08.06.2014....12.00..,525,08/06/2014 12:00,16.773,3.57,,,,,,06/08/2014,1200
c..08.06.2014....12.30..,526,08/06/2014 12:30,16.725,3.57,,,,,,06/08/2014,1230
c..08.06.2014....13.00..,527,08/06/2014 13:00,16.677,3.57,,,,,,06/08/2014,1300
c..08.06.2014....13.30..,528,08/06/2014 13:30,16.749,3.57,,,,,,06/08/2014,1330
c..08.06.2014....14.00..,529,08/06/2014 14:00,16.773,3.57,,,,,,06/08/2014,1400
c..08.06.2014....14.30..,530,08/06/2014 14:30,16.773,3.57,,,,,,06/08/2014,1430
c..08.06.2014....15.00..,531,08/06/2014 15:00,16.796,3.57,,,,,,06/08/2014,1500
c..08.06.2014....15.30..,532,08/06/2014 15:30,16.915,3.57,,,,,,06/08/2014,1530
c..08.06.2014....16.00..,533,08/06/2014 16:00,16.868,3.57,,,,,,06/08/2014,1600
c..08.06.2014....16.30..,534,08/06/2014 16:30,16.963,3.57,,,,,,06/08/2014,1630
c..08.06.2014....17.00..,535,08/06/2014 17:00,17.058,3.57,,,,,,06/08/2014,1700
c..08.06.2014....17.30..,536,08/06/2014 17:30,17.011,3.57,,,,,,06/08/2014,1730
c..08.06.2014....18.00..,537,08/06/2014 18:00,16.939,3.57,,,,,,06/08/2014,1800
c..08.06.2014....18.30..,538,08/06/2014 18:30,16.915,3.57,,,,,,06/08/2014,1830
c..08.06.2014....19.00..,539,08/06/2014 19:00,16.844,3.57,,,,,,06/08/2014,1900
c..08.06.2014....19.30..,540,08/06/2014 19:30,16.677,3.57,,,,,,06/08/2014,1930
c..08.06.2014....20.00..,541,08/06/2014 20:00,16.487,3.57,,,,,,06/08/2014,2000
c..08.06.2014....20.30..,542,08/06/2014 20:30,16.415,3.57,,,,,,06/08/2014,2030
c..08.06.2014....21.00..,543,08/06/2014 21:00,16.368,3.57,,,,,,06/08/2014,2100
